sample,Abditibacteria,ABY1,Acidimicrobiia,Acidobacteriae,Actinobacteria,AD3,Alphaproteobacteria,Anaerolineae,Armatimonadia,AT.s3.28,Babeliae,Bacilli,bacteriap25,Bacteroidia,Bathyarchaeia,BD2.11.terrestrial.group,BD7.11,Bdellovibrionia,Berkelbacteria,Blastocatellia,BRH.c20a,Chlamydiae,Chloroflexia,Chthonomonadetes,Clostridia,Coriobacteriia,Cyanobacteriia,Deferribacteres,Dehalococcoidia,Desulfitobacteriia,Desulfovibrionia,Desulfuromonadia,Dojkabacteria,Elusimicrobia,Endomicrobia,Entotheonellia,FFCH5909,Fibrobacteria,Fimbriimonadia,Gammaproteobacteria,Gemmatimonadetes,Gitt.GS.136,Gracilibacteria,Halanaerobiia,Holophagae,JG30.KF.CM66,Kapabacteria,KD4.96,Kryptonia,Ktedonobacteria,Latescibacteria,Leptospirae,Limnochordia,Lineage.IIa,Lineage.IIb,Lineage.IIc,Longimicrobia,MB.A2.108,Methanobacteria,Methylomirabilia,Microgenomatia,Myxococcia,Nanoarchaeia,Negativicutes,Nitrososphaeria,Nitrospiria,OLB14,Oligoflexia,OM190,P2.11E,Parcubacteria,Phycisphaerae,Pla4.lineage,Planctomycetes,Polyangia,S0134.terrestrial.group,Saccharimonadia,Sericytochromatia,SHA.26,Spirochaetia,Subgroup.11,Subgroup.18,Subgroup.22,Subgroup.25,Subgroup.5,Sulfobacillia,Sumerlaeia,Symbiobacteriia,Synergistia,Syntrophobacteria,Thermoanaerobaculia,Thermoleophilia,Thermoplasmata,TK10,Unclassified.Class.in.Acidobacteriota,Unclassified.Class.in.Actinobacteriota,Unclassified.Class.in.Armatimonadota,Unclassified.Class.in.Bdellovibrionota,Unclassified.Class.in.Chloroflexi,Unclassified.Class.in.Cyanobacteria,Unclassified.Class.in.Desulfobacterota,Unclassified.Class.in.Elusimicrobiota,Unclassified.Class.in.FCPU426,Unclassified.Class.in.Firmicutes,Unclassified.Class.in.GAL15,Unclassified.Class.in.Gemmatimonadota,Unclassified.Class.in.Latescibacterota,Unclassified.Class.in.Margulisbacteria,Unclassified.Class.in.MBNT15,Unclassified.Class.in.Myxococcota,Unclassified.Class.in.NB1.j,Unclassified.Class.in.Nitrospirota,Unclassified.Class.in.Patescibacteria,Unclassified.Class.in.Proteobacteria,Unclassified.Class.in.RCP2.54,Unclassified.Class.in.SAR324.clade.Marine.group.B.,Unclassified.Class.in.TX1A.33,Unclassified.Class.in.WPS.2,Unclassified.Class.in.WS4,vadinHA49,Vampirivibrionia,Verrucomicrobiae,Vicinamibacteria,WWE3
I25,0,0,0.0245773149703281,0.183294143992834,0.111428358153249,0.0734520210502743,0.196599858171911,0,1.6795431642593e-4,0,0,0.0250998395103199,0,0.00139961930354943,2.7992386070988e-4,0,0,5.59847721419774e-5,0,4.1055499570783e-4,0,0,0.0032097936028067,9.890643078416e-4,6.5315567498973e-4,0,0,0,5.59847721419774e-5,0,0,0,0,7.46463628559698e-5,0,0,0,0,9.33079535699623e-5,0.0362781323480013,0.00582241630276565,0,0,0,0.00194080543425522,0.0022207292949651,0,3.7323181427984e-4,0,0.0947822192363677,0,0,0,0,7.46463628559698e-5,0,0,2.6126226999589e-4,0,9.5174112641361e-4,0,0.00830440786772665,0,0,0.00406822677565036,0,0,3.3590863285186e-4,0,0,1.1196954428395e-4,1.4929272571194e-4,0,0.00574776993990968,0.00921882581271228,0,0.00130631134997947,1.8661590713992e-4,2.7992386070988e-4,0,0,0,0,0,0.00404956518493636,0,0,9.33079535699623e-5,0,0,1.1196954428395e-4,0.079293098943754,0,0.0334042473780465,3.73231814279849e-5,0,2.7992386070988e-4,0,0.00154891202926137,9.33079535699623e-5,2.426006792819e-4,3.73231814279849e-5,2.426006792819e-4,0,0.00432948904564625,0,0,0,0,0,0,0,0,0,0.00507595267420595,0,0,0.0215727988653753,0,0,2.7992386070988e-4,0.039618557085806,0.0154331355204718,0
I28,0,0,0.0241043953956616,0.217091516924363,0.126885233446036,0.0520457394673859,0.17104813281161,1.7095315883447e-4,3.229115222429e-4,0,5.69843862781598e-5,0.0237814838734187,0,0.00471070926566121,0.00169053679291874,0,0,1.3296356798237e-4,0,7.0280743076397e-4,0,0,0.00224138586027428,0.00121566690726741,3.7989590852106e-4,0,1.8994795426053e-4,0,0,0,0,0,0,3.79895908521065e-5,0,0,0,0,1.1396877255632e-4,0.0400980131443984,0.0165634616115184,0,0,0,0.00106370854385898,0.0017475211791969,0,7.5979181704213e-5,0,0.0888386582076511,0,0,0,2.4693234053869e-4,0,0,0,9.49739771302663e-5,0,9.8772936215477e-4,0,0.0116817991870228,0,0,0.00216540667857007,0,0,6.4582304448581e-4,0,0,1.8994795426053e-4,0.0026402765642214,0,0.0099152832123998,0.0168293887474832,0,0.00155757322493637,2.6592713596474e-4,3.229115222429e-4,0,0,0,0,0,0.00254530258709114,0,0,0,0,0,1.5195836340842e-4,0.0796831668122934,4.9386468107738e-4,0.0261938228925274,0,0,4.7486988565133e-4,0,0.0026402765642214,1.1396877255632e-4,0,0,0,0,0.00343805797211564,9.49739771302663e-5,0,0,0,0,9.49739771302663e-5,0,7.5979181704213e-5,0,0.0043877977434183,0,0,0.0217110511719789,0,0,2.0894274968658e-4,0.0240284162139574,0.0108080385974243,0
I29,0,0,0.0238992052431353,0.208049267392369,0.0826396474443482,0.119194696598742,0.199480206410788,5.64993031752608e-5,0,0,2.824965158763e-4,0.0216768993182417,0,0.00254246864288674,0.0038042864138009,0,0,1.3183170740894e-4,0,0.00116765226562206,0,1.1299860635052e-4,0.00267430035029568,7.1565784021997e-4,9.9815435609627e-4,0,9.41655052921014e-5,0,0,0,0,0,0,5.64993031752608e-5,0,0,0,5.64993031752608e-5,1.1299860635052e-4,0.0452559418433839,0.00930355192285962,1.3183170740894e-4,0,0,0.00350295679686617,0.0015819804889073,5.64993031752608e-5,2.2599721270104e-4,0,0.066273682624581,0,0,5.64993031752608e-5,2.824965158763e-4,0,0,0,6.9682473916155e-4,0,0.0016761459941994,0,0.0100192097630796,0,0,0.00369128780745037,0,3.76662021168406e-5,4.5199442540208e-4,0,0,7.53324042336811e-5,3.766620211684e-4,0,0.00546159930694188,0.00851256167840597,0,0.00203397491430939,1.6949790952578e-4,0,5.649930317526e-4,0,0,0,0,0.00525443519529926,0,0,1.5066480846736e-4,0,0,7.5332404233681e-4,0.0560284756488003,1.5066480846736e-4,0.0230893818976233,0,1.3183170740894e-4,1.1299860635052e-4,0,0.00205280801536781,9.41655052921014e-5,3.2016271799314e-4,0,1.6949790952578e-4,0,0.00710007909902445,3.76662021168406e-5,0,0,0,0,2.6366341481788e-4,0,0,0,0.00734490941278391,0,0,0.0151606463520283,0,0,3.9549512222682e-4,0.0349165693623112,0.0182869411277261,0
I31,0,0,0.0249339982399531,0.142192236237411,0.103490759753593,0.0698738633030214,0.173286398748411,9.77803852547179e-5,3.9112154101887e-4,0,1.7600469345849e-4,0.0423389068152928,2.7378507871321e-4,0.00932824875330009,0.00111469639190378,0,0,2.9334115576415e-4,0,0.00895668328933216,0,5.86682311528307e-5,0.00541703334311137,0.00267918255597927,9.7780385254717e-4,0,1.1733646230566e-4,0,2.3467292461132e-4,0,0,0,0,9.77803852547179e-5,0,7.82243082037743e-5,0,0,1.9556077050943e-4,0.035689840617972,0.0102473843746944,2.3467292461132e-4,3.91121541018872e-5,0,0.00168182262638115,0.00295296763469248,3.91121541018872e-5,0.0048890192627359,5.86682311528307e-5,0.0928718099149311,0,0,0,0,7.82243082037743e-5,0,0,5.86682311528307e-5,0,0.0015253740099736,0,0.00944558521560575,0,0,0.00252273393957172,1.1733646230566e-4,0,5.0845800332453e-4,0,3.1289723281509e-4,2.3467292461132e-4,0.0030507480199472,0,0.00574948665297741,0.0118705387699228,0,0.00355920602327173,2.1511684756037e-4,1.9556077050943e-4,0,0,0,0,0,0.00328542094455852,0,0,0,0,0,0,0.0820768553828102,5.4757015742642e-4,0.049926664711059,5.86682311528307e-5,3.91121541018872e-5,3.1289723281509e-4,0,0.00269873863303021,0,6.8446269678302e-4,0,2.1511684756037e-4,0,0.00531925295785665,3.91121541018872e-5,0.00115380854600567,0,0,0,5.86682311528307e-5,0,1.1733646230566e-4,0,0.00289429940353965,0,0,0.0176591375770021,0,0,2.5422900166226e-4,0.0437665004400117,0.0141390437078322,0
I33,0,0,0.0239884937417598,0.136260123623786,0.137989486841429,0.045751074431108,0.148896460798247,0,3.5957057000496e-4,0,6.84896323818982e-5,0.0442614249268017,3.2532575381401e-4,0.00258548362241666,6.84896323818982e-5,0,0,0,0,0.00958854853346575,0,0,0.00320189031385374,8.2187558858277e-4,0.00133554783144701,0,3.2532575381401e-4,0,5.8216187524613e-4,0,0,0,0,0,0,0,0,0,3.42448161909491e-5,0.0300840710237488,0.00832149033440063,0,3.42448161909491e-5,0,0.0039723986781501,0.00469153981816003,6.84896323818982e-5,0.00138691505573344,0,0.122253993801688,0,0,0,2.3971371333664e-4,0,6.84896323818982e-5,0,0,0,0.00316764549766279,0,0.00912624351488793,0,0,0.00443470369672791,0,0,3.7669297810044e-4,0,6.84896323818982e-5,0,0.00806465421296851,0,0.00676335119771245,0.0138520281492389,0,0.00253411639813023,2.0546889714569e-4,3.9381538619591e-4,2.5683612143211e-4,0,0,0,0,0.00349297125147681,0,3.42448161909491e-5,0,0,0,1.1985685666832e-4,0.0830436792630516,1.0273444857284e-4,0.0307689673475678,0,1.0273444857284e-4,1.1985685666832e-4,0,0.00241425954146191,3.42448161909491e-5,2.7395852952759e-4,0,0,6.84896323818982e-5,0.00130130301525607,0,3.42448161909491e-5,0,1.5410167285927e-4,0,0,0,0,0,0.00354433847576323,0,0,0.0159238395287913,0,0,1.3697926476379e-4,0.0414533499991439,0.0400664349434104,0
I35,0,0,0.0238429442190474,0.165804603226489,0.0966985213528948,0.0792585613475109,0.134578037571865,3.84563616436249e-5,4.4224815890168e-4,0,7.69127232872498e-5,0.0166323764108678,0,0.00326879073970812,2.1150998903993e-4,0,0,1.3459726575268e-4,0,3.8456361643624e-4,0,0,0.00634529967119811,0.00192281808218124,8.6526813698156e-4,0,1.1536908493087e-4,0,3.84563616436249e-5,0,0,0,0,0,0,0,0,0,2.6919453150537e-4,0.0235737496875421,0.0131905320437633,0,0,0,0.00288422712327187,0.00198050262464668,0,3.0765089314899e-4,0,0.162766550656642,0,0,0,3.0765089314899e-4,9.61409041090622e-5,0,3.84563616436249e-5,1.1536908493087e-4,0,1.9228180821812e-4,0,0.00407637433422424,0,0,0.00215355625204299,0,0,7.3067087122887e-4,0,1.7305362739631e-4,1.3459726575268e-4,0.00357644163285712,5.76845424654373e-5,0.00455707885476955,0.00899878862460823,0,0.00207664352875574,2.4996635068356e-4,4.4224815890168e-4,0,0,0,0,0,0.00269194531505374,0,3.84563616436249e-5,0,0,0,5.3838906301074e-4,0.087142115484454,9.61409041090622e-5,0.0252466014190397,0,0,0.00119214721095237,0,0.00219201261368662,0,0,0,2.3073816986174e-4,0,8.0758359451612e-4,0,0,0,0,0,0,0,0,0,0.00363412617532255,0,0,0.0155555982848463,0,0,2.1150998903993e-4,0.0807775876324341,0.0160363028053916,0
I39,0,0,0.0407670152513869,0.102971024297837,0.189376220207604,0.0441111089633309,0.204820907351207,0,1.5464017165059e-4,0,4.4459049349544e-4,0.0123518837105909,3.0928034330118e-4,0.00506446562155684,0,0,0,1.3531015019426e-4,5.79900643689714e-5,0.00150774167359326,0,0,0.00342141379776932,0,0.00106315118009781,0,0,0,1.5464017165059e-4,5.79900643689714e-5,1.1598012873794e-4,1.5464017165059e-4,0,0,0,0,0,0,5.9923066514603e-4,0.0555351516440183,0.0194846616279744,0,0,0,0.00407863452728432,0.00376935418398314,0,0.00108248120155413,0,0.0355285794367232,0,0,0,0,1.3531015019426e-4,0,0,0,0,0.00185568205980709,0,0.0141882357489417,0,0,6.1856068660236e-4,0,0,5.9923066514603e-4,0,0,1.5464017165059e-4,9.0851100844721e-4,0,0.00396265439854638,0.0199679121643825,0,0.0021069723387393,1.1598012873794e-4,3.286103647575e-4,0,0,0,0,0,0.00160439178087488,0,0,3.86600429126476e-5,0,0,2.5129027893221e-4,0.125703129530474,0,0.0347940386213829,0,0,0,0,0.00320878356174975,1.1598012873794e-4,9.4717105135986e-4,0,0,0,0.00114047126592311,0,5.0258055786441e-4,0,0,0,0,0,2.7062030038853e-4,0,0.00259022287514739,0,7.73200858252953e-5,0.00599230665146038,0,0,1.3531015019426e-4,0.033904857634392,0.0166624784953511,0
I41,5.55175157762274e-5,0,0.0203564224512834,0.265355219571775,0.0907526324555397,0.0829431685696837,0.149989821788774,0,3.1459925606528e-4,0,1.6655254732868e-4,0.0103077520957862,0,0.00421933119899328,0.00142494957158984,0,9.2529192960379e-5,3.3310509465736e-4,0,0.00159150211891852,0,0,0.0035161093324944,0.00101782112256417,8.5126857523548e-4,7.40233543683032e-5,0.00105483279974832,0,0,0,0,0,0,2.5908174028906e-4,0,3.70116771841516e-5,3.70116771841516e-5,0,9.2529192960379e-5,0.0341247663637878,0.0149712234209893,0,0,0,0.0018320780206155,0.00244277069415401,0,3.5161093324944e-4,0,0.0798156818476229,0,0,5.55175157762274e-5,3.1459925606528e-4,1.8505838592075e-4,1.1103503155245e-4,0,1.6655254732868e-4,0,6.2919851213057e-4,0,0.0104187871273387,3.70116771841516e-5,0,0.0016840313118789,0,0,4.6264596480189e-4,0,0,1.2954087014453e-4,0.00120287950848493,5.55175157762274e-5,0.00849417991376279,0.0108259155763643,0,0.00173954882765513,1.6655254732868e-4,4.0712844902566e-4,1.8505838592075e-4,0,0,0,0,0.00610692673538501,0,0,3.70116771841516e-5,0,0,9.2529192960379e-5,0.0689527545940744,3.8862261043359e-4,0.0238725317837778,0,0,0,0,0.00198012472935211,7.40233543683032e-5,3.70116771841516e-5,0,2.4057590169698e-4,9.2529192960379e-5,0.00360863852545478,0,0,0,0,0,0,0,1.8505838592075e-4,0,0.00296093417473213,3.70116771841516e-5,0,0.0250198937764865,0,0,6.4770435072265e-4,0.0446916001998631,0.0153228343542388,0
I43,0,0,0.0285948905109489,0.184580291970803,0.113558394160584,0.126167883211679,0.192445255474453,9.12408759124088e-5,0,0,7.8467153284671e-4,0.0110583941605839,0,0.00197080291970803,0.00436131386861314,0,0,2.1897810218978e-4,0,5.2919708029197e-4,0,0,0.00312043795620438,3.64963503649635e-5,6.0218978102189e-4,0,7.2992700729927e-5,0,1.0948905109489e-4,0,0,0,0,9.12408759124088e-5,0,1.0948905109489e-4,0,0,7.2992700729927e-5,0.033978102189781,0.0143248175182482,1.2773722627737e-4,0,0,0.00239051094890511,0.00255474452554745,7.2992700729927e-5,2.3722627737226e-4,0,0.041970802919708,0,0,0,9.12408759124088e-5,3.64963503649635e-5,0,0,1.0948905109489e-4,0,0.00140510948905109,0,0.0173722627737226,0,0,0.00116788321167883,5.47445255474453e-5,0,2.0072992700729e-4,0,3.64963503649635e-5,0,1.2773722627737e-4,0,0.00822992700729927,0.0114963503649635,0,0.00226277372262774,7.2992700729927e-5,9.12408759124088e-5,0,0,0,0,0,0.00397810218978102,0,0,0,0,0,4.7445255474452e-4,0.0825729927007299,0,0.0321350364963504,0,0,5.47445255474453e-5,0,0.0018978102189781,0,5.47445255474453e-5,0,1.8248175182481e-4,3.64963503649635e-5,0.00985401459854015,0,1.4598540145985e-4,0,0,0,0,0,0,0,0.00454379562043796,0,0,0.0166058394160584,0,0,2.7372262773722e-4,0.0179197080291971,0.0222810218978102,0
I46,0,0,0.0258696231950318,0.188288185316417,0.102926048691279,0.100773421724388,0.146950127633634,1.3334857317026e-4,5.7149388501543e-5,0,1.7144816550462e-4,0.0114108279041414,0,0.00375280984493466,0.0163256753152741,0,0,0,0,1.1429877700308e-4,0,9.52489808359051e-5,0.0048195984302968,7.0484245818569e-4,7.2389225435287e-4,5.7149388501543e-5,3.0479673867489e-4,0,7.6199184668724e-5,0,0,0,0,0,0,9.52489808359051e-5,3.8099592334362e-5,0,1.3334857317026e-4,0.0288985407856136,0.0176210614546424,0,0,0,0.00139063512020421,0.00194307920905246,0,0,0,0.115822760696461,0,0,0,0,0,0,0,3.2384653484207e-4,0,6.8579266201851e-4,0,0.0106678858536214,0,0,0.00514344496513887,9.52489808359051e-5,0,7.0484245818569e-4,0,0,1.3334857317026e-4,8.7629062369032e-4,0,0.00931535032575151,0.0103059397264449,0,0.00135253552786985,2.4764735017335e-4,9.52489808359051e-5,0,0,0,0,0,0.00205737798605555,0,0,7.6199184668724e-5,0,0,3.8099592334362e-5,0.086086028879491,4.7624490417952e-4,0.0234312492856326,0,0,3.6194612717643e-4,0,0.00474339924562807,0,0,0,0,1.7144816550462e-4,0.0112012801463024,0,0,0,0,0,0,0,9.52489808359051e-5,0,0.00388615841810493,0,0,0.0260601211567036,0,0,0,0.020630929249057,0.0112393797386368,0
I47,0,0,0.0308976134381238,0.113716885779544,0.148103519594266,0.106756829667464,0.175476143373559,8.99232055824326e-5,1.4387712893189e-4,0,1.9783105228135e-4,0.00798518065572001,0,0.00273366544970595,0.00217614157509487,0,0,8.99232055824326e-5,0,0.00125892487815406,0,3.5969282232973e-5,0.00363289750553028,8.9923205582432e-4,5.3953923349459e-4,0,0,0,1.9783105228135e-4,0,0,0,0,1.258924878154e-4,0,0,0,0,1.7984641116486e-4,0.0259338524899736,0.0193155045591065,0,5.39539233494596e-5,0,0.00379475927557866,0.0034710357354819,0,0.00129489416038703,5.39539233494596e-5,0.116882182616046,0,0,0,1.9783105228135e-4,0,0,0,1.6186177004837e-4,0,0.00154667913601784,0,0.00791324209125407,0,0,0.00323723540096757,0,0,7.0140100354297e-4,0,1.4387712893189e-4,0,0.00100713990252325,0,0.00379475927557866,0.0153948527957125,0,0.00179846411164865,3.5969282232973e-4,4.3163138679567e-4,0,0,0,0,0,0.00115101703145514,0,0,5.39539233494596e-5,0,0,8.99232055824326e-5,0.0999946046076651,2.1581569339783e-4,0.0329298778842868,7.19385644659461e-5,0,0,0,0.00406452889232595,0,1.258924878154e-4,0,0,0,0.00316529683650163,0,5.7550851572756e-4,0,0,0,0,0,5.39539233494596e-5,3.5969282232973e-5,0.00163660234160027,0,0,0.0105749689764941,0,0,1.4387712893189e-4,0.0215096307753179,0.0208801683362408,0
I49,0,0,0.0209650016989467,0.196551138294258,0.0772341148487938,0.168875297315664,0.124719673802243,1.1892626571525e-4,1.019367991845e-4,0,1.5290519877675e-4,0.0046041454298335,3.39789330615019e-5,0.00353380903839619,0.0100917431192661,0,0,0,0,5.6065239551478e-4,0,6.79578661230037e-5,0.00365273530411145,0.00112130479102956,2.5484199796126e-4,0,0.00118926265715257,0,1.019367991845e-4,0,0,0,8.49473326537547e-5,1.1892626571525e-4,0,1.019367991845e-4,8.49473326537547e-5,0,1.698946653075e-4,0.0302412504247367,0.0283384301732926,0,0,0,0.00225959904858987,0.00163098878695209,0,1.35915732246e-4,0,0.116258919469929,0,0,0,4.7570506286102e-4,5.09683995922528e-5,0,0,2.8882093102276e-4,0,0.00188583078491335,0,0.0129799524294937,0,0,0.00404349303431872,1.8688413183826e-4,0,7.4753652735304e-4,0,6.79578661230037e-5,8.49473326537547e-5,0.00127420998980632,0,0.0063710499490316,0.00939517499150527,0,0.00129119945633707,2.5484199796126e-4,3.7376826367652e-4,8.49473326537547e-5,0,0,0,0,0.00231056744818213,0,0,0,0,0,2.8882093102276e-4,0.0683826027862725,3.2279986408426e-4,0.0208970438328237,5.09683995922528e-5,0,5.0968399592252e-4,0,0.0027353041114509,1.1892626571525e-4,3.39789330615019e-5,0,2.3785253143051e-4,3.39789330615019e-5,0.0106184165817193,0,0,0,0,0,1.1892626571525e-4,0,5.09683995922528e-5,0,0.00433231396534149,0,0,0.0209650016989467,0,0,2.5484199796126e-4,0.0227488956846755,0.0117737003058104,0
I51,0,0,0.0279402940294029,0.146189618961896,0.113373837383738,0.115605310531053,0.144070657065707,1.5001500150015e-4,1.6876687668766e-4,0,2.4377437743774e-4,0.00680693069306931,0,0.00605685568556856,0.00562556255625563,7.5007500750075e-5,0,3.1878187818781e-4,0,0.00159390939093909,0,0,0.00393789378937894,0.00127512751275128,7.8757875787578e-4,0,1.8751875187518e-4,0,2.8127812781278e-4,0,0,0.00285028502850285,0,0,0,7.5007500750075e-5,5.62556255625563e-5,0,2.2502250225022e-4,0.025483798379838,0.0139138913891389,0,0,0,0.00232523252325233,0.00296279627962796,0,0.00521302130213021,0,0.114048904890489,0,0,0,2.4377437743774e-4,7.5007500750075e-5,0,0,8.4383438343834e-4,0,0.00225022502250225,7.5007500750075e-5,0.0158828382838284,0,0,0.00161266126612661,0,0,6.000600060006e-4,0,3.000300030003e-4,5.62556255625563e-5,0.00114386438643864,0,0.0018001800180018,0.0135013501350135,0,0.00195019501950195,1.1251125112511e-4,4.1254125412541e-4,0,3.75037503750375e-5,0,0,0,0.00350660066006601,0,0,0,0,0,3.3753375337533e-4,0.0872337233723372,1.6876687668766e-4,0.0247899789978998,0,0,6.3756375637563e-4,0,0.00311281128112811,9.37593759375938e-5,0.00103135313531353,0,1.3126312631263e-4,0,0.00243774377437744,0,0.00316906690669067,0,9.37593759375938e-5,0,0,0,0,0,0.00498799879987999,0,0,0.00693819381938194,0,0,7.5007500750075e-5,0.0649377437743774,0.0135763576357636,0
I53,0,0,0.029338937216955,0.201609487505294,0.0907373016648747,0.0728830678004757,0.185677516046004,0,9.77421561919656e-5,0,2.6064574984524e-4,0.00809630860456782,0,0.00452871990356107,0.00666275698041899,0,0,2.1177467174925e-4,0,4.8871078095982e-4,0,6.51614374613104e-5,0.00226435995178054,7.9822760890105e-4,4.2354934349851e-4,0,3.25807187306552e-5,0,0,0,3.25807187306552e-5,1.6290359365327e-4,0,4.88710780959828e-5,0,1.3032287492262e-4,0,0,2.4435539047991e-4,0.048333496236927,0.0120385755709771,6.51614374613104e-5,0,0,0.00382823445085199,0.00364904049783338,0,3.7467826540253e-4,0,0.0700322549115433,0,0,0,0,3.25807187306552e-5,0,0,1.791939530186e-4,0,0.00180822988955136,0,0.0149708402567361,0,0,0.0023621021079725,1.1403251555729e-4,0,4.0725898413319e-4,0,0,0,0.00187339132701267,6.51614374613104e-5,0.00443097774736911,0.0127227706643209,0,0.00200371420193529,1.6290359365327e-4,3.25807187306552e-5,0,0,0,0,0,0.00311145863877757,0,4.88710780959828e-5,0,0,0,3.7467826540253e-4,0.0869579382921187,2.7693610921056e-4,0.0214218225654058,8.1451796826638e-5,0,5.0500114032515e-4,0,0.001889681686378,0,0,0,1.3032287492262e-4,0,0.00612517512136318,0,0,0,0,9.77421561919656e-5,8.1451796826638e-5,0,0,3.25807187306552e-5,0.0092692144788714,0,0,0.0155898739126185,0,0,3.25807187306552e-5,0.0486267227055029,0.0210634346593686,0
I55,0,0,0.0208430455509271,0.200084214325458,0.115478893784682,0.0358662796817902,0.175120682136036,1.0526790682286e-4,1.8045926883919e-4,0,4.0603335488819e-4,0.0494157631171331,0,0.00673714603666331,4.3610989969472e-4,0,0,1.0526790682286e-4,3.00765448065326e-5,0.00484232371385175,0,7.51913620163316e-5,0.00103764079582538,6.7672225814698e-4,0.00242116185692588,4.51148172097989e-5,2.2557408604899e-4,0,3.4588026527512e-4,0,0,0,1.3534445162939e-4,1.5038272403266e-4,0,3.4588026527512e-4,0,0,3.0076544806532e-4,0.0504985187301683,0.00699279666751884,1.5038272403266e-4,1.3534445162939e-4,0,0.00386483600763944,0.00106771734063191,7.51913620163316e-5,0.0012932914266809,0,0.0808006376227499,0,0,0,2.7068890325879e-4,9.02296344195979e-5,6.01530896130653e-5,0.00239108531211934,3.0076544806532e-4,0,0.00499270643788442,3.00765448065326e-5,0.00911319307637939,0,0,9.3237288900251e-4,6.01530896130653e-5,0,6.7672225814698e-4,1.2030617922613e-4,0,2.5565063085552e-4,0.00165420996435929,0,0.0041505631833015,0.0136848278869723,0,0.00189482232281156,0,2.1053581364572e-4,4.51148172097989e-5,1.0526790682286e-4,0,7.51913620163316e-5,0,0.00461674962780276,0,4.51148172097989e-5,0,0,3.00765448065326e-5,7.51913620163316e-5,0.0438365640555213,2.4061235845226e-4,0.0130231439012286,3.00765448065326e-5,0,1.3534445162939e-4,0,0.00150382724032663,0,0.00209031986405402,0,2.4061235845226e-4,0,0.00227077913289321,0,5.4137780651758e-4,0,0,0,0.0014737506955201,0,0,0,0.00885754244552386,7.51913620163316e-5,0,0.00974480051731657,4.51148172097989e-5,0,7.2183707535678e-4,0.0883348120967863,0.0206625862820879,0
I57,0,0,0.0198292588280947,0.15244470314319,0.107741559953434,0.0323826154443151,0.148777648428405,0,0,0,1.1641443538998e-4,0.043674815677144,0,0.00131936360108653,0.00213426464881645,0,0,1.1641443538998e-4,0,5.0446255335661e-4,0,3.88048117966628e-5,9.7012029491657e-4,2.3282887077997e-4,0.0023476911136981,0,2.3282887077997e-4,0,0,0,3.88048117966628e-5,0,0,1.1641443538998e-4,0,9.7012029491657e-5,0,0,0,0.0505238649592549,0.00223127667830811,0,0,0,0.00114474194800155,0.00128055878928987,7.76096235933256e-5,3.4924330616996e-4,0,0.214551804423749,0,0,0,3.8804811796662e-4,0,3.88048117966628e-5,0,0,0,8.5370585952658e-4,0,0.00409390764454792,2.3282887077997e-4,0,0.020256111757858,0,0,0.00114474194800155,0,0,1.3581684128832e-4,5.2386495925494e-4,0,3.104384943733e-4,0.0076639503298409,0,0.00122235157159488,2.522312766783e-4,9.7012029491657e-5,7.76096235933256e-5,0,0,0,0,0.00488940628637951,0,0,0,0,0,1.3581684128832e-4,0.0443733022894839,0.00112533954210322,0.0121847109041521,0,0,1.9402405898331e-4,0,0.00388048117966628,0,2.1342646488164e-4,0,2.522312766783e-4,3.88048117966628e-5,0.00195964299573147,0,0,0,0,0,1.3581684128832e-4,0,0,0,0.0464493597206054,0,0,0.0106325184322856,0,0,3.6864571206829e-4,0.0413271245634459,0.0112727978269305,0
I59,0,0,0.0339191348162714,0.122997828847651,0.19327352423088,0.0259923804842079,0.127278685838352,0,3.8916881733644e-4,0,0,0.0527835811724223,0,0.00925812133874073,0,0,0,4.0965138666994e-4,0,0,0,8.19302773339888e-5,0.0051206423333743,0.0014542624226783,0.00118798902134284,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3013395600344e-4,0.0542173610257671,0.0100979066814141,0,0,0,7.168899266724e-4,0.00153619270001229,2.2530826266846e-4,3.2772110933595e-4,0,0.0859243783540207,0,0,0,4.5061652533693e-4,1.8434312400147e-4,6.14477080004916e-5,4.09651386669944e-5,0,6.14477080004916e-5,0,0,0.00380975789603048,0,0,0.00305190283069108,0,0,0.00100364589734136,0,0,3.4820367866945e-4,0.0080086846093974,0,0.00755806808406046,0.010753348900086,0,0.0116136168120929,3.2772110933595e-4,5.9399451067141e-4,1.0241284666748e-4,0,0,0,0,0.00180246610134775,0,0,1.2289541600098e-4,0,0,2.4579083200196e-4,0.131026996026382,0,0.0291057310228995,0,0,3.2772110933595e-4,0,0.00225308262668469,4.09651386669944e-5,0,0,0,0,0.00124943672934333,0,0,0,0,0,0,0,0,4.09651386669944e-5,0.00245790832001966,0,0,0.032997419196264,0,0,4.9158166400393e-4,0.0193560280201548,0.0028880422760231,0
